5350,3,javax.swing.JPopupMenu.AccessibleJPopupMenu,"No summary available","All Implemented Interfaces: PropertyChangeListener , Serializable , EventListener , AccessibleComponent , AccessibleExtendedComponent Enclosing class: JPopupMenu This class implements accessibility support for the JPopupMenu class.  It provides an implementation of the
 Java Accessibility API appropriate to popup menu user-interface
 elements."
5358,3,javax.swing.JTree.TreeModelHandler,"No summary available","All Implemented Interfaces: EventListener , TreeModelListener Enclosing class: JTree Listens to the model and updates the expandedState accordingly when nodes are removed, or changed."
5359,3,javax.swing.JWindow.AccessibleJWindow,"No summary available","All Implemented Interfaces: Serializable , AccessibleComponent Enclosing class: JWindow This class implements accessibility support for the JWindow class.  It provides an implementation of the
 Java Accessibility API appropriate to window user-interface
 elements."
5360,3,javax.swing.JEditorPane.AccessibleJEditorPane,"No summary available","All Implemented Interfaces: Serializable , EventListener , AccessibleAction , AccessibleComponent , AccessibleEditableText , AccessibleExtendedComponent , AccessibleExtendedText , AccessibleText , CaretListener , DocumentListener Direct Known Subclasses: JEditorPane.AccessibleJEditorPaneHTML , JEditorPane.JEditorPaneAccessibleHypertextSupport Enclosing class: JEditorPane This class implements accessibility support for the JEditorPane class.  It provides an implementation of t..."
5361,3,javax.swing.JEditorPane.AccessibleJEditorPaneHTML,"No summary available","All Implemented Interfaces: Serializable , EventListener , AccessibleAction , AccessibleComponent , AccessibleEditableText , AccessibleExtendedComponent , AccessibleExtendedText , AccessibleText , CaretListener , DocumentListener Enclosing class: JEditorPane This class provides support for AccessibleHypertext ,
 and is used in instances where the EditorKit installed in this JEditorPane is an instance of HTMLEditorKit . Warning: Serialized objects of this class will not be com..."
5362,3,javax.swing.JSlider.AccessibleJSlider,"No summary available","All Implemented Interfaces: Serializable , EventListener , AccessibleAction , AccessibleComponent , AccessibleExtendedComponent , AccessibleValue , ChangeListener Enclosing class: JSlider This class implements accessibility support for the JSlider class.  It provides an implementation of the
 Java Accessibility API appropriate to slider user-interface elements. Warning: Serialized objects of this class will not be compatible with
 future Swing releases. The current serializat..."
5363,3,javax.swing.JRadioButton.AccessibleJRadioButton,"No summary available","All Implemented Interfaces: ItemListener , Serializable , EventListener , AccessibleAction , AccessibleComponent , AccessibleExtendedComponent , AccessibleText , AccessibleValue Enclosing class: JRadioButton This class implements accessibility support for the JRadioButton class.  It provides an implementation of the
 Java Accessibility API appropriate to radio button
 user-interface elements. Warning: Serialized objects of this class will not be compatible with
 future Swing ..."
5369,3,javax.swing.GroupLayout.Group,"No summary available","Direct Known Subclasses: GroupLayout.ParallelGroup , GroupLayout.SequentialGroup Enclosing class: GroupLayout Group provides the basis for the two types of
 operations supported by GroupLayout : laying out
 components one after another ( SequentialGroup )
 or aligned ( ParallelGroup ). Group and
 its subclasses have no public constructor; to create one use
 one of createSequentialGroup or createParallelGroup . Additionally, taking a Group created from one GroupLayout and usin..."
5370,3,javax.swing.JMenuBar.AccessibleJMenuBar,"No summary available","All Implemented Interfaces: Serializable , AccessibleComponent , AccessibleExtendedComponent , AccessibleSelection Enclosing class: JMenuBar This class implements accessibility support for the JMenuBar class.  It provides an implementation of the
 Java Accessibility API appropriate to menu bar user-interface
 elements. Warning: Serialized objects of this class will not be compatible with
 future Swing releases. The current serialization support is
 appropriate for short term ..."
5379,3,javax.swing.JScrollPane.ScrollBar,"No summary available","All Implemented Interfaces: Adjustable , ImageObserver , MenuContainer , Serializable , Accessible , UIResource Enclosing class: JScrollPane By default JScrollPane creates scrollbars
 that are instances
 of this class. Scrollbar overrides the getUnitIncrement and getBlockIncrement methods so that, if the viewport's view is a Scrollable ,
 the view is asked to compute these values. Unless
 the unit/block increment have been explicitly set. Warning: Serialized objects of this c..."
5382,3,javax.swing.JViewport.AccessibleJViewport,"No summary available","All Implemented Interfaces: Serializable , AccessibleComponent , AccessibleExtendedComponent Enclosing class: JViewport This class implements accessibility support for the JViewport class.  It provides an implementation of the
 Java Accessibility API appropriate to viewport user-interface elements. Warning: Serialized objects of this class will not be compatible with
 future Swing releases. The current serialization support is
 appropriate for short term storage or RMI betwee..."
5384,3,javax.swing.JToolTip.AccessibleJToolTip,"No summary available","All Implemented Interfaces: Serializable , AccessibleComponent , AccessibleExtendedComponent Enclosing class: JToolTip This class implements accessibility support for the JToolTip class.  It provides an implementation of the
 Java Accessibility API appropriate to tool tip user-interface elements. Warning: Serialized objects of this class will not be compatible with
 future Swing releases. The current serialization support is
 appropriate for short term storage or RMI between ..."
5390,3,javax.swing.JTree.AccessibleJTree,"No summary available","All Implemented Interfaces: Serializable , EventListener , AccessibleComponent , AccessibleExtendedComponent , AccessibleSelection , TreeExpansionListener , TreeModelListener , TreeSelectionListener Enclosing class: JTree This class implements accessibility support for the JTree class.  It provides an implementation of the
 Java Accessibility API appropriate to tree user-interface elements. Warning: Serialized objects of this class will not be compatible with
 future Swing re..."
5394,3,javax.swing.JMenu.AccessibleJMenu,"No summary available","All Implemented Interfaces: Serializable , EventListener , AccessibleAction , AccessibleComponent , AccessibleExtendedComponent , AccessibleSelection , AccessibleText , AccessibleValue , ChangeListener Enclosing class: JMenu This class implements accessibility support for the JMenu class.  It provides an implementation of the
 Java Accessibility API appropriate to menu user-interface elements. Warning: Serialized objects of this class will not be compatible with
 future Swing..."
5396,3,javax.swing.JTree.TreeSelectionRedirector,"No summary available","All Implemented Interfaces: Serializable , EventListener , TreeSelectionListener Enclosing class: JTree Handles creating a new TreeSelectionEvent with the JTree as the
 source and passing it off to all the listeners. Warning: Serialized objects of this class will not be compatible with
 future Swing releases. The current serialization support is
 appropriate for short term storage or RMI between applications running
 the same version of Swing.  As of 1.4, support for long ter..."
5411,3,javax.swing.Box.Filler.AccessibleBoxFiller,"No summary available","All Implemented Interfaces: Serializable , AccessibleComponent Enclosing class: Box.Filler This class implements accessibility support for the Box.Filler class."
5419,3,javax.swing.JTable.AccessibleJTable,"No summary available","All Implemented Interfaces: PropertyChangeListener , Serializable , EventListener , AccessibleComponent , AccessibleExtendedComponent , AccessibleExtendedTable , AccessibleSelection , AccessibleTable , CellEditorListener , ListSelectionListener , TableColumnModelListener , TableModelListener Enclosing class: JTable This class implements accessibility support for the JTable class.  It provides an implementation of the
 Java Accessibility API appropriate to table user-interface..."
5424,3,javax.swing.GroupLayout.ParallelGroup,"No summary available","Enclosing class: GroupLayout A Group that aligns and sizes its children. ParallelGroup aligns its children in
 four possible ways: along the baseline, centered, anchored to the
 leading edge, or anchored to the trailing edge. Baseline A ParallelGroup that aligns its children along the
 baseline must first decide where the baseline is
 anchored. The baseline can either be anchored to the top, or
 anchored to the bottom of the group. That is, the distance between the
 baseline ..."
5425,3,javax.swing.ToolTipManager.insideTimerAction,"No summary available","All Implemented Interfaces: ActionListener , EventListener Enclosing class: ToolTipManager Inside timer action."
5426,3,javax.swing.JPanel.AccessibleJPanel,"No summary available","All Implemented Interfaces: Serializable , AccessibleComponent , AccessibleExtendedComponent Enclosing class: JPanel This class implements accessibility support for the JPanel class.  It provides an implementation of the
 Java Accessibility API appropriate to panel user-interface
 elements. Warning: Serialized objects of this class will not be compatible with
 future Swing releases. The current serialization support is
 appropriate for short term storage or RMI between applic..."
5429,3,javax.swing.JSplitPane.AccessibleJSplitPane,"No summary available","All Implemented Interfaces: Serializable , AccessibleComponent , AccessibleExtendedComponent , AccessibleValue Enclosing class: JSplitPane This class implements accessibility support for the JSplitPane class.  It provides an implementation of the
 Java Accessibility API appropriate to split pane user-interface elements. Warning: Serialized objects of this class will not be compatible with
 future Swing releases. The current serialization support is
 appropriate for short term..."
5439,3,javax.swing.JRootPane.RootLayout,"No summary available","All Implemented Interfaces: LayoutManager , LayoutManager2 , Serializable Enclosing class: JRootPane A custom layout manager that is responsible for the layout of
 layeredPane, glassPane, and menuBar. Warning: Serialized objects of this class will not be compatible with
 future Swing releases. The current serialization support is
 appropriate for short term storage or RMI between applications running
 the same version of Swing.  As of 1.4, support for long term storage
 of al..."
5440,3,javax.swing.JTable.AccessibleJTable.AccessibleJTableCell,"No summary available","All Implemented Interfaces: Accessible , AccessibleComponent Enclosing class: JTable.AccessibleJTable The class provides an implementation of the Java Accessibility
 API appropriate to table cells."
5442,3,javax.swing.JList.AccessibleJList.AccessibleJListChild,"No summary available","All Implemented Interfaces: Accessible , AccessibleAction , AccessibleComponent Enclosing class: JList.AccessibleJList This class implements accessibility support appropriate
 for list children."
5447,3,javax.swing.JEditorPane.JEditorPaneAccessibleHypertextSupport.HTMLLink,"No summary available","All Implemented Interfaces: AccessibleAction Enclosing class: JEditorPane.JEditorPaneAccessibleHypertextSupport An HTML link."
5453,3,javax.swing.GroupLayout.SequentialGroup,"No summary available","Enclosing class: GroupLayout A Group that positions and sizes its elements
 sequentially, one after another.  This class has no public
 constructor, use the createSequentialGroup method
 to create one. In order to align a SequentialGroup along the baseline
 of a baseline aligned ParallelGroup you need to specify
 which of the elements of the SequentialGroup is used to
 determine the baseline.  The element used to calculate the
 baseline is specified using one of the add metho..."
5458,3,javax.swing.DefaultCellEditor.EditorDelegate,"No summary available","All Implemented Interfaces: ActionListener , ItemListener , Serializable , EventListener Enclosing class: DefaultCellEditor The protected EditorDelegate class."
5459,3,javax.swing.JInternalFrame.AccessibleJInternalFrame,"No summary available","All Implemented Interfaces: Serializable , AccessibleComponent , AccessibleExtendedComponent , AccessibleValue Enclosing class: JInternalFrame This class implements accessibility support for the JInternalFrame class.  It provides an implementation of the
 Java Accessibility API appropriate to internal frame user-interface
 elements. Warning: Serialized objects of this class will not be compatible with
 future Swing releases. The current serialization support is
 appropriate f..."
5462,3,javax.swing.JComboBox.AccessibleJComboBox,"No summary available","All Implemented Interfaces: Serializable , AccessibleAction , AccessibleComponent , AccessibleExtendedComponent , AccessibleSelection Enclosing class: JComboBox < E > This class implements accessibility support for the JComboBox class.  It provides an implementation of the
 Java Accessibility API appropriate to Combo Box user-interface elements. Warning: Serialized objects of this class will not be compatible with
 future Swing releases. The current serialization support is
 ..."
5464,3,javax.swing.JDialog.AccessibleJDialog,"No summary available","All Implemented Interfaces: Serializable , AccessibleComponent Enclosing class: JDialog This class implements accessibility support for the JDialog class.  It provides an implementation of the
 Java Accessibility API appropriate to dialog user-interface
 elements."
5465,3,javax.swing.AbstractButton.ButtonChangeListener,"No summary available","All Implemented Interfaces: Serializable , EventListener , ChangeListener Enclosing class: AbstractButton Extends ChangeListener to be serializable. Warning: Serialized objects of this class will not be compatible with
 future Swing releases. The current serialization support is
 appropriate for short term storage or RMI between applications running
 the same version of Swing.  As of 1.4, support for long term storage
 of all JavaBeans
 has been added to the java.beans packag..."
5466,3,javax.swing.JToolBar.AccessibleJToolBar,"No summary available","All Implemented Interfaces: Serializable , AccessibleComponent , AccessibleExtendedComponent Enclosing class: JToolBar This class implements accessibility support for the JToolBar class.  It provides an implementation of the
 Java Accessibility API appropriate to toolbar user-interface elements."
5468,3,javax.swing.JLabel.AccessibleJLabel,"No summary available","All Implemented Interfaces: Serializable , AccessibleComponent , AccessibleExtendedComponent , AccessibleText Enclosing class: JLabel The class used to obtain the accessible role for this object. Warning: Serialized objects of this class will not be compatible with
 future Swing releases. The current serialization support is
 appropriate for short term storage or RMI between applications running
 the same version of Swing.  As of 1.4, support for long term storage
 of all Jav..."
5469,3,javax.swing.JList.AccessibleJList,"No summary available","All Implemented Interfaces: PropertyChangeListener , Serializable , EventListener , AccessibleComponent , AccessibleExtendedComponent , AccessibleSelection , ListDataListener , ListSelectionListener Enclosing class: JList < E > This class implements accessibility support for the JList class. It provides an implementation of the
 Java Accessibility API appropriate to list user-interface
 elements. Warning: Serialized objects of this class will not be compatible with
 future Sw..."
5470,3,javax.swing.JFileChooser.AccessibleJFileChooser,"No summary available","All Implemented Interfaces: Serializable , AccessibleComponent , AccessibleExtendedComponent Enclosing class: JFileChooser This class implements accessibility support for the JFileChooser class.  It provides an implementation of the
 Java Accessibility API appropriate to file chooser user-interface
 elements."
5475,3,javax.swing.JApplet.AccessibleJApplet,"No summary available","All Implemented Interfaces: Serializable , AccessibleComponent Enclosing class: JApplet This class implements accessibility support for the JApplet class."
5476,3,javax.swing.JTabbedPane.AccessibleJTabbedPane,"No summary available","All Implemented Interfaces: Serializable , EventListener , AccessibleComponent , AccessibleExtendedComponent , AccessibleSelection , ChangeListener Enclosing class: JTabbedPane This class implements accessibility support for the JTabbedPane class.  It provides an implementation of the
 Java Accessibility API appropriate to tabbed pane user-interface
 elements. Warning: Serialized objects of this class will not be compatible with
 future Swing releases. The current serializati..."
5480,3,javax.swing.JLayeredPane.AccessibleJLayeredPane,"No summary available","All Implemented Interfaces: Serializable , AccessibleComponent , AccessibleExtendedComponent Enclosing class: JLayeredPane This class implements accessibility support for the JLayeredPane class.  It provides an implementation of the
 Java Accessibility API appropriate to layered pane user-interface
 elements. Warning: Serialized objects of this class will not be compatible with
 future Swing releases. The current serialization support is
 appropriate for short term storage or..."
5481,3,javax.swing.JComponent.AccessibleJComponent.AccessibleContainerHandler,"No summary available","All Implemented Interfaces: ContainerListener , EventListener Enclosing class: JComponent.AccessibleJComponent Fire PropertyChange listener, if one is registered,
 when children added/removed."
5483,3,javax.swing.JEditorPane.JEditorPaneAccessibleHypertextSupport,"No summary available","All Implemented Interfaces: Serializable , EventListener , AccessibleAction , AccessibleComponent , AccessibleEditableText , AccessibleExtendedComponent , AccessibleExtendedText , AccessibleHypertext , AccessibleText , CaretListener , DocumentListener Enclosing class: JEditorPane What's returned by AccessibleJEditorPaneHTML.getAccessibleText .

 Provides support for AccessibleHypertext in case
 there is an HTML document being displayed in this JEditorPane ."
5491,3,javax.swing.CellRendererPane.AccessibleCellRendererPane,"No summary available","All Implemented Interfaces: Serializable , AccessibleComponent Enclosing class: CellRendererPane This class implements accessibility support for the CellRendererPane class."
5493,3,javax.swing.JMenu.WinListener,"No summary available","All Implemented Interfaces: WindowFocusListener , WindowListener , WindowStateListener , Serializable , EventListener Enclosing class: JMenu A listener class that watches for a popup window closing.
 When the popup is closing, the listener deselects the menu. Warning: Serialized objects of this class will not be compatible with
 future Swing releases. The current serialization support is
 appropriate for short term storage or RMI between applications running
 the same version..."
5496,3,javax.swing.JRootPane.AccessibleJRootPane,"No summary available","All Implemented Interfaces: Serializable , AccessibleComponent , AccessibleExtendedComponent Enclosing class: JRootPane This class implements accessibility support for the JRootPane class.  It provides an implementation of the
 Java Accessibility API appropriate to root pane user-interface elements. Warning: Serialized objects of this class will not be compatible with
 future Swing releases. The current serialization support is
 appropriate for short term storage or RMI betwe..."
5497,3,javax.swing.ProgressMonitor.AccessibleProgressMonitor,"No summary available","All Implemented Interfaces: PropertyChangeListener , EventListener , AccessibleText , ChangeListener Enclosing class: ProgressMonitor AccessibleProgressMonitor implements accessibility
 support for the ProgressMonitor class. Since: 1.5"
